user_name,tweets
Z aheer(A proud Pakistani),"Quote Tweet
Shahzeb Khanzada
@shazbkhanzdaGEO
 · Nov 19
وزیر اعظم غلطی تسلیم کر رہے ہیں کہ حکومت میں آکر آئی ایم ایف کے پروگرام میں جانے میں دیر کرنا غلطی تھی۔ مگر اس غلطی کی معیشت نے کیا بھاری قیمت اداکی ۔ دیکھئے خود اسٹیٹ بینک کی رپورٹ میں بیان کئے گئے حقائق"
Z aheer(A proud Pakistani),"Quote Tweet
ARY News
@ARYNEWSOFFICIAL
 · Nov 19
#GBElections: Victorious independent candidate joins PTI

#ARYNews 

https://arynews.tv/en/gb-elections-victorious-independent-candidate-joins-pti/…"
Z aheer(A proud Pakistani),"Quote Tweet
𝐼𝓂𝓇𝒶𝓃 𝐿𝒶𝓁𝒾𝓀𝒶
@Lalika79
 · Nov 19
وزیراعظم عمران احمد خان نیازی کے دورہ افغانستان کے موقع پر آج کابل میں عام تعطیل کا اعلان کیا گیا ہے

#PMIK"
Z aheer(A proud Pakistani),"Quote Tweet
SenatorSherryRehman
@sherryrehman
 · Nov 19
Asking people to wear masks in Parliament building is not wrong,as central air conditioning system here is v old and all windows r sealed for security by CDA. Some people found my ask in PAC an admission of fear, which I’m sorry it’s not. It’s necessary caution in such a building"
Z aheer(A proud Pakistani),"Quote Tweet
Masood Khan
@Masood__Khan
 · Nov 19
AJK President seeks Turkish President’s mediation on Kashmir.
https://kashmirwatch.com/ajk-president-seeks-turkish-presidents-mediation-on-kashmir/…"
Z aheer(A proud Pakistani),"Quote Tweet
Dr. Shahbaz GiLL
@SHABAZGIL
 · Nov 19
اسلام آباد ہائیکورٹ نے مسلم لیگ ن کے صحافتی ونگ کو میاں مفرور کی تقریر نشر کرنے کی درخواست پر جواب دیا کہ یہ عدالت کسی مفرور کو ریلیف نہیں دے سکتی۔ 

شکریہ عمران خان آپ نے سب کو بے نقاب کر دیا۔  آ پئی جے صحافت"
Atiq Goraya,"Quote Tweet
Afzal Khan
@afzalkhan_bk
 · Nov 19
پاکستان کے دشمن اور دیسی لبرلز کو اگ لگانے والی تصویر
اس پکچر کو دیکھنے کے بعد برنال کا استعمال کرنا نا بھولے  ۔
لوو یو سو مچ سر 
@peaceforchange"
Daily Shahbaz,"جنوبی وزیرستان: چیک پوسٹ پر دہشتگردوں کی فائرنگ،پاک فوج کے 2جوان جاں بحق
جنوبی وزیرستان:  خیبر پختونخوا کے ضلع جنوبی وزیرستان میں سیکیوٹی فورسز کی چیک پوسٹ پر دہ
dailyshahbaz.com"
Javed Ahmed,"Quote Tweet
Abdul Aleem Khan
@aleemkhan_pti
 · Nov 19
دشمن کا مقابلہ کرتے ہوئے وطن عزیز پر جانیں قربان کرنے والے شہید سپاہی حوالدار محبوب عالم اور سپاہی سلیمان شوکت کو   پوری قوم کا سلام، زخمی جوان کی جلد صحتیابی کیلیے دعا گو ہوں۔ اللہ تعالی شہداء کے درجات بلند فرمائے اور لواحقین کو صبرِ جمیل عطا فرمائے۔ آمین۔"
حق اور سچ,"Quote Tweet
Baaghi TV باغی ٹی وی
@BaaghiTV
 · Nov 19
دہشت گردوں کی چیک پوسٹ پر فائرنگ،پاک فوج کے 2 جوان شہید
#baaghitv #pakistan #PakistanArmy #ispr"
شاہد شباب پاکستان تحریک انصاف پاک فوج زندہ باد,"Quote Tweet
Fozia Malik
@FoziaMaliq
 · Nov 19
پاکستان میں طلاق کی شرح بڑھنے کی کیا وجہ ہے؟
Show this thread"
شاہد شباب پاکستان تحریک انصاف پاک فوج زندہ باد,"Quote Tweet
Bright Eye
@iBrt_
 · Nov 18
عورت کا تنگ لباس ذیادہ خطرناک ہے یا مرد کی تنگ نظر؟"
Baaghi TV باغی ٹی وی,"دہشت گردوں کی چیک پوسٹ پر فائرنگ،پاک فوج کے 2 جوان شہید - Baaghi TV
دہشت گردوں کی چیک پوسٹ پر فائرنگ،پاک فوج کے 2 جوان شہید - اہم خبریں - Baaghi TV - تفصیلات کے لئے کلک کریں
baaghitv.com"
شاہد شباب پاکستان تحریک انصاف پاک فوج زندہ باد,"Quote Tweet
Jannat Mirza(Official)
@Janatmirzap
 · Nov 19
پاکستان میں انصاف حاصل کرنے کے لیے تین چیزوں کا ہونا لازمی ہے 
1_حضرت نوح السلام جتنی عمر!
2_حضرت ایوب السلام جتنا صبر!!
3_قارون جتنی دولت!!!"
Z aheer(A proud Pakistani),"Quote Tweet
Yousuf Nazar
@YousufNazar
 · Nov 19
It is time to go beyond “vote ko izzat do” and rally the people for a new social contract. twitter.com/MaryamNSharif/…"
Gul Meer,"From 
خرم شھزاد رضوی"
شجاعت کنہوں,"Quote Tweet
HaseebaQambrani
@balochhaseeba
 · Nov 18
ہم نے ہر در پہ دستک دی آٸینی بنیادوں پہ حکومتی سطح سے لیکر ریاستی سطح پر اپیل کی اس سے پہلے بھی میرے دو بھاٸیوں کو ڈیڑھ سال قید میں رکھنٕے کہ بعد انکی مسخ لاشیں پھینک دی گٸی میرے پاس سواۓ اپیل کرنے کے اور کوٸی راستہ نہیں بچا تمام مکاتب فکر سے گزارش ہے ہمارے لیۓ آواز اُٹھاٸیں
@UN
1:32
108.8K views"
ᎠᎬҒᎬΝᎠᎬᎡ,"Hassan khan 
 and 9 others"
waheed Afridi,"وادی تیرا کا خوبصورت منظر دیکھا اس ویڈیو میں چینل کو ضرور سبسکرائب...
youtube.com"
محب وطن پاکستانی,باوا جی and 6 others
Urdu Presss,"پاک فوج اور بھارتی سازشیں  | Urdu Presss | Home of Urdu News
Urdu Presss is the Official Urdu News Web Portal of Pakistan, International, Business, Showbiz, Sports, Health, Science & Technology.
urdupresss.com"
Z aheer(A proud Pakistani),"Quote Tweet
𝐼𝓂𝓇𝒶𝓃 𝐿𝒶𝓁𝒾𝓀𝒶
@Lalika79
 · Nov 19
ہم نے تو بہت پہلے ہی کہہ دیا تھا کہ #صحافت_کا_چکلہ_جاتی_عمرہ ہے اور پاکستانی صحافیوں کی اکثریت #صحافی_نہیں_بھڑوے_ہیں"
Our leader is Muhammadﷺ,"Quote Tweet
حفیظ الرحمن قلندرانی
@hafeezbrohi59
 · Nov 19
چلو انشاءاللہ وقت آنے پر ہم بھی دیکھ لیں گے اس ملک کے محب وطن کون ہیں اور دشمن کون جرنیلوں میں غلطی ہوگئی اس کو بیان کیا اس کا مطلب یہ نہیں کہ ہم نے پوری فوج غلط کہا آپ اگر اپنے قول پر غور کریں تو آپ کو سمجھ آ جائیگا کہ آپ غلط ہیں 
ہم ابراہیم علیہ السلام کی سنتوں پر چلتے ہیں لیکن twitter.com/MohhammadAhmad…
Show this thread"
MUHAMMAD SHABBIR,Punjab Police Official and 4 others
𝑺𝒂𝒓𝒅𝒂𝒓𝒛𝒂𝒅𝒂,"Quote Tweet
Ahsan Iqbal
@betterpakistan
 · Nov 19
پاکستان ترقی کر سکتا ہے اگر جج “عدالت” تک، جرنیل “بارڈر” تک، عوامی نمائندے “پارلیمنٹ” تک، علماء “یگانگت” تک، افسران “عوامی خدمت” تک ، سرمایہ دار “کاروبار” تک “اور میڈیا “سچ” تک اپنا اپنا کام دیانت اور محنت سے کریں - اپنا کام چھوڑ کر سب کو دوسروں کی پڑی ہے- یہی ہماری بد قسمتی ہے-"
Khizar Aman,"1:39
1K views"
حفیظ الرحمن قلندرانی,"Quote Tweet
Our leader is Muhammadﷺ
@MohhammadAhmad
 · Nov 19
پی ٹی ایم ہو یا پی ڈی ایم
دونوں ایک ہی ہے
فرق کیا ہے
کوئی وزیرستان آزاد کرنے کی بات کرتا ہے تو کوئی آزاد بلوچستان کے نعرے لگاتا ہے
دونوں کے جلسوں میں پاک فوج پر کیچڑ اچھالا جاتا ہے twitter.com/hafeezbrohi59/…"
Z aheer(A proud Pakistani),"Quote Tweet
Rashid Nasrullah
@RashidNasrulah
 · Nov 19
یہ کون سا الیکشن ہے جو آج 4 دن گزرنے کے بعد 10 بار گنتی کرنے کے بعد بھی گلگت ۔2 کا رزلٹ نہیں دے سکا !! دونوں امیدوار رزلٹ کے انتظار میں یہ حال کروا بیٹھے"
Z aheer(A proud Pakistani),"Quote Tweet
Arshad Sharif
@arsched
 · Nov 19
Back in office, Sheikh selected Jabbar Jatt, whose father-in-law was a close family friend. Jatt not only got him disqualified for the job, but also unleashed the NGPR to subject him to intense media fire. When the Spy Book made its appearance, the crosshair moved to Barakzai"
Z aheer(A proud Pakistani),"Quote Tweet
ZaraHatKay
@ZaraHatKay_Dawn
 · Nov 19
شبر رہا چرچا تیرا
#ShabbarZaidi 
@Dawn_News @Xadeejournalist @ZarrarKhuhro @WusatUllahKhan
2:03
14.1K views"
Z aheer(A proud Pakistani),"Quote Tweet
Ch Fawad Hussain
@fawadchaudhry
 · Nov 19
Thank you High Commissioner @CTurnerFCDO your passionate efforts have been rewarded Claps Claps...
 twitter.com/CTurnerFCDO/st…"
Z aheer(A proud Pakistani),"Quote Tweet
ARY News
@ARYNEWSOFFICIAL
 · Nov 19
Fake accounts case: FIA, NAB find leads suggesting Sharif siphoned Rs25b
#ARYNews

https://arynews.tv/en/fake-accounts-fia-nab-sharif-siphoned-rs25b/…"
Z aheer(A proud Pakistani),"Quote Tweet
Newsonepk
@newsonepk
 · Nov 19
وزیر اعظم صاحب خود تو پارلیمان آتے نہیں ۔۔۔سینیٹر سسئی پلیجو  
#Newsonepk #PrimeTimeWithTM #PMImranKhan #PTIGovernment #Opposition #PPP #PTI #PMLN #COVID19 #GilgitBaltistan @PTIofficial @MediaCellPPP @pmln_org @kdastgirkhan @SassuiPalijo @AJehangirPTI @Tariqmahmood76"
Z aheer(A proud Pakistani),"Quote Tweet
Dr Fatima K - PTI (FOLLOW 4 ANY MEDICAL ADVICE )
@p4pakipower
 · Nov 19
جو فیکٹریاں اور کاروبار ن لیگ دور میں بند ہوئے، آج دوبارہ کھل گئے۔ 30,000 نئی لومز آ رہی ہیں، جس سےروزگار بڑھےگا انشااللہ۔ 
اکتوبر 2020 میں پاکستان کی برآمدات 2 ارب 10 کروڑ ڈالر تک پہنچ گئیں، جو کہ ستمبر کی نسبت 11.5 فیصد زیادہ ہے۔"
Z aheer(A proud Pakistani),"Quote Tweet
Abid Sher Ali
@AbidSherAli
 · Nov 19
سلیکٹیڈ خان ہالینڈ کے وزیراعظم کےسائیکل پر آگے نکل گیا روٹ لگانے والے پچھے رہ گئے 
اب ہالینڈ کا وزیراعظم اپنی سائیکل ڈھونڈتا پھر رہا ہے"
Z aheer(A proud Pakistani),"Quote Tweet
کیکاؤس میر
@kaikausMir
 · Nov 18
ہر عروج کا زوال قدرت کا مسلمہ اصول ہے، 
پھر چاہے ، اسٹیبلیشمنٹ ہو، یا اسٹیبلیشمنٹ کا کھوتا، ایک نہ ایک دن تو زوال  ہو گا،،،!!!!"
Z aheer(A proud Pakistani),"Quote Tweet
BOLNetwork
@BOLNETWORK
 · Nov 19
کراچی سرکلر ریلوے کی بحالی کا آغاز آج ہوگا 
#BOLNews #12amHeadlines #Karachi #CircularRailway #PakistanRailway 
https://youtu.be/mPAmOsTR1n8"
انصافی جانبازم,"0:53
1.4K views"
Ecstasy,"Quote Tweet
Syeda Shehla Raza
@SyedaShehlaRaza
 · Nov 18
شیخ رشیدنے کہا”سیاست داں صرف سیاست داں سے بات کرتا ہے”آپ یہ مانتے ہیں تو عمران کوکیوں نہیں بتاتے جو اعلانیہPDMسے بات کرنے سے انکاری ہےحکومت TLP سے بات کرتی ہے لیکن PDM سے انکاری ہےوہ شیخ رشید کے مشورے سے TLP کو سیاست داں تسلیم کرتےہیں؟ان کے مطابق،PDM میں کوئی سیاست داں نہیں"
Z aheer(A proud Pakistani),"Quote Tweet
بِٹــــــــــــــــــــــــو
@BIT0420
 · Nov 18
یہ فیصل آباد میں کھڑا ھو کر کہتا ھے میں فیصل آباد کو مانچسٹر بنا دوں گا.
یہ منہ اور مسور کی دال
تم نے تو پورے ملک کو افریقہ کا پس ماندہ ملک بنا دیا ھے.
احسن اقبال"
Z aheer(A proud Pakistani),"Quote Tweet
Syed Mustafa Abbas (Pakistan,Democracy )
@mustafataqvi40
 · Nov 18
اسٹبلشمنٹ جمہوری حکومتوں کو گرانے میں اتنا ذلیل نہیں ہوئی جتنی عمران حکومت کو بچانے میں ہو رہی ہے
 مخدوم جاوید ہاشمی"
Z aheer(A proud Pakistani),"Quote Tweet
Z aheer(A proud Pakistani)
@za6225
 · Nov 18
گلگت کا محاز فتح کرنے کے بعد باجوہ بیغیرت اینڈ کمپنی اب سینیٹ کا آپریشن کرنے کی تیاری میں مصروف۔
کشمیر اب پاک فوج کا مسئلہ نہیں۔
اب ہر الیکشن میں دھاندلی اور کرپشن کرنا فوج کا اصل کام ہے
باجوہ نے اپنے فرنٹ مین عاصم باجوہ کو امریکا بھگا دیا twitter.com/a_hafeezshaikh…
Show this thread"
Z aheer(A proud Pakistani),"Quote Tweet
Mohammad Taqi
@mazdaki
 · Nov 18
عجیب ایجنٹ ہے اسٹیبلشمنٹ کا افراسیاب خٹک کہ پچاس سال سے اسٹیبلشمنٹ کی ہی جڑوں میں پانی دے رہا ہے؟ یار تہمت تو کوئی ڈھنگ کی لگایا کرو"
Yasir Kiani,"Prime Minister's Office, Pakistan and 9 others"
Z aheer(A proud Pakistani),"Quote Tweet
Dr. Abdul Hafeez Shaikh
@a_hafeezshaikh
 · Nov 18
To support export industry, PTI Govt ensured a market driven exchange rate, competitive energy prices & resolution of liquidity issues. As a result exports are rising despite COVID-19. Our Govt's top priority is to promote value added exports & industrialisation in the country."
Z aheer(A proud Pakistani),"Quote Tweet
Express News
@ExpressNewsPK
 · Nov 18
چار سالہ بچی کے ساتھ زیادتی کی کوشش کرنے والا ملزم گرفتار - https://express.pk/story/2106805/1"
Z aheer(A proud Pakistani),"Quote Tweet
ARY News
@ARYNEWSOFFICIAL
 · Nov 18
Pak-Russia committee discusses Karachi-Kasur RLNG pipeline construction
#ARYNews

https://arynews.tv/en/russia-pakistan-rlng-karachi-kasur-gas-pipeline/…"
Z aheer(A proud Pakistani),"Quote Tweet
Muhammad shoaib
@i_Shoaibbinadam
 · Nov 18
My Heart Nawaz Sharif 
My Life Nawaz Sharif    
My Hero Nawaz Sharif  "
ImranAzeem01,"**(Imran Khan Delivers) Big Time || Pakistan Is On The Rise ||...
#ImranKhanDelivers #PakistanOnTheRise **(Imran Khan Delivers) Big Time || Pakistan Is On The Rise || Details BY Waqar Malik https://youtu.be/QpMxdj45iUo
youtube.com"
Verona Wazir,"Quote Tweet
HaseebaQambrani
@balochhaseeba
 · Nov 18
ہم نے ہر در پہ دستک دی آٸینی بنیادوں پہ حکومتی سطح سے لیکر ریاستی سطح پر اپیل کی اس سے پہلے بھی میرے دو بھاٸیوں کو ڈیڑھ سال قید میں رکھنٕے کہ بعد انکی مسخ لاشیں پھینک دی گٸی میرے پاس سواۓ اپیل کرنے کے اور کوٸی راستہ نہیں بچا تمام مکاتب فکر سے گزارش ہے ہمارے لیۓ آواز اُٹھاٸیں
@UN
1:31
108.8K views"
Z aheer(A proud Pakistani),"Quote Tweet
RH Riaz
One man PMLN
@RiazHussain44
 · Nov 18
گلگت بلتستان کے الیکشن کے بار بار ختنے 
اب تحریک انصاف کی سیٹوں کی تعداد سات رہ گی ہے"
Z aheer(A proud Pakistani),"Quote Tweet
Adeel Raja
@adeelraja
 · Nov 18
A few weeks ago, Shahid Khaqan Abbasi met journalists in Islamabad for breakfast, fed them the idea of filing a petition to allow Nawaz Sharif speech on tv, today a few journalists filed the petition in IHC"
Z aheer(A proud Pakistani),"Quote Tweet
Dr. Nadia Khan
@nadiakhaan
 · Nov 18
ہمارے موجودہ جرنیل۔۔۔قوم کو جتنا تقسیم کرنا ہے کرلیں‘ ایک ریٹائرڈ جنرل کل کہہ رہے تھے۔۔۔

""سوشل میڈیا کے ""باغیوں""  نے جو عوامی شعور پیدا کردیا ہے‘ اسے دبانا اب ناممکن ہے بلکہ روایتی طریقوں سے مذہبی جذبات سے کھیلنا اور جھوٹی حب الوطنی کے جذبات کو کیش کرنا بھی مشکل ہو جائیگا۔"" twitter.com/AWGoraya/statu…"
