user_name,tweets
ANGRY BIRD,نہیں ہے جرات، لیکن ان کا حوصلہ بڑھایا کس نے؟ نواز شریف جیسے ابن الوقت نے، جسے فوج ہی سیاست میں لائی، اور پھر تین بار اقتدار بھی دلوایا، آج کس منہ سے سول سپریمیسی کی بات کرتے ہیں یہ لوگ !!!
Muhammad Waseem Abbas,"Quote Tweet
Aamir Liaquat Husain
@AamirLiaquat
 · Oct 31"
shakarah chand dil satara,یہ اس سے ذیادہ نفرت کے قابل ہے یہ تو کم ہے انھوں نے ایک نئ روایت اس ملک مین ڈال دی اب جو اٹھے گا فوج پر بھوکنے گا یاد رکھیں جب ریاست ایسے لوگوں کو مثال عبرت نہین بناتی تو یہ معاملات روکنے نہین لگے بلکہ یہ سمجھیں یہ شروعات ہے یہ لوگ ہین جو نمک حرام ہین اپنے ہی گھر کو آگ لگانے والے
عروسہ سلمان,"اور
بھارت بھی اپنا پاک باڈر کھول دے
کیونکہ
فوج کے خلاف بات کرنے والوں کو بھارت بھیجا جارہا ہے
آگے بہت رش ہوجائے گا پھر"
Rashid Mehmood Pti,"ووٹ کی عزت گئی بھاڑ میں
پاکستان کو عزت دو 
پاکستان کے اداروں کو عزت دو
پاک فوج کو عزت دو 
شہدا کو عزت دو
پاکستان کے خلاف بھونکنے والوں کو پھانسی دو۔۔۔
ایاز صادق کروڑوں بار تم پر لانت۔۔۔"
Subhan Aziz Khilji,فوج جب بھی آتی ہے تو بين الاقوامی Establishment کو اس ملک ميں ان کی ضرورت ہوتی ہے کيونکہ ان کے ساتھ Dealing آسان ہوتی ہے۔ايوب خان آيا تو روس کے خلاف Intelligence چاہئیے تھی امريکہ کو، ضيا آيا تو افغانستان ميں ہميں امريکہ کی مدد کرنی تھی روس کے خلاف امريکی جنگ ميں
nazirahmedkhan@gmail.com,جھوٹ سفید جھوٹ کوئی فوج کے خلاف نہیں بول ایمان سے کہو کیا جنرلز سےآئین اور اپنے آئینی حلف کی پابندی کا مطالبہ کرنا ان کے خلاف بات ہے یا ان کے حق میں ہے
Arslan Majid,"ن لیگ فواد پلوامہ بیان پہ وہی پھکی بیچ رہے ہیں جو نواز پلیٹ پھر لندن اور نواز شریف نے بمبئی حملہ بذریعہ سرل بیچی تھی ساتھ میں فوج کا استہزاء بھی کر رہے ہیں https://youtube.com/watch?v=Jrc1e5IMs7E…
کہتے ہیں کبھی عمران خان نے مٹی کھائی تھی ہم آج کھے کھائیں گے چاہے حرمت وطن قیمت ہو"
انسان,"حکومت وقت نےشریف خاندان کا۔
حکومت وقت اس ٹولے کی حوصلہ افزائی کر رہی ۔  
اس طوائف کے بچے ایاز اور چند ناجائز اولادیں جو اس کو سپورٹ کر رہے ۔ ان کو اب تک ٹھوک دینا چاہیے تھا ۔ لیکن حکومت اپنی نااہلی دکھا رہی ۔ یہ نااہلی اتنی ہی بھاری پڑے گی جتنا پاک فوج کو ڈان سٹوری سمجھوتہ پڑاہے"
Malik Sarmad Hussain,سینئر ترین عبدالقادر بلوچ کا اسطرح بیان دینا سرا فوج کرارہی ہے بلیک میل
HIDAYAT ACHAKZAI,"بلکل پاکستان تو ہمیشہ زندہ آباد 
لیکن فوج وہ زندہ آباد جو آئین کے مطابق اور اپنا حلف کا خلاف ورزی نہ کرے 
پاکستان پائندہ آباد"
mohammed ali,حامد  میر کی فوج فلموں میں اور گراؤنڈ پر 
Mayo Bhai,اگر آپ ہیرا منڈی کی گشتیوں کو ایک کروڑ روپیہ دے کر کہو کہ وہ فوج کے خلاف بولیں تو وہ بھی انکار کر دیں گی۔۔۔۔ ان لوگوں نے گشتیوں کو بھی پیچھے چھوڑ دیا ہے۔۔۔۔
Nasir Khan,"Quote Tweet
Geo News Urdu
@geonews_urdu
 · Oct 31
پاک فوج کے خلاف بولنے والوں کو بھارت چلے جانا چاہیے،اعجاز احمد شاہ"
Tazukher Shahzad,جب تک پاکستان میں ایسے گھٹیا کردار ہیں یہ ملک کبھی ایک ہو ہی نہیں سکتا ایاز کاذب کے بعد اک فضلو کے چمچے پٹھان نے بھی اپنی فوج پر اندرون ملک ایران افغانستان اور بھارت میں دہشتگردی کا الزام لگایا اس کو تو چوک میں لٹکایا گیا تھا نا.شرم تم مگر نہیں آتی وڈیروں کی لاتیں کھاتے سرک گیاہے
Views on NEWS,ن لیگ کی ڈوبتی کشتی کو سہارا دینے کیلئے ایک بار پھر عوام کو استعمال کرنے کا پروگرام بنایا جا رہا ہے جس کا مقصد ان کے جلسوں کی گرتی ساکھ کو عارضی سہارا مل سکے مگر اب پاکستانی عوام ن لیگ کے فوج مخالف بیانات میں ان کا ساتھ نہیں دے گی۔
Fehim,باجوے نے بولا ہو گا کہ تمہیں مہنگا والا پلاٹ نہیں ملے گا۔ ڈی ایچ اے میں مال کی دکانیں نہیں ملیں گی، اولاد کو فوج میں عیاشی کرنے نہیں دی جائے گی۔
Rizwan Tikravi,"وزیر ریلوے دھمکیاں دیتا رہا دہشت گردی ہو سکتی ہے اور پھر ہو گئی
اب وزیر داخلہ اعجاز شاہ طالبان کا حوالہ دے کر ن لیگ کو دھمکیاں دے رہا ہے اور ساتھ امرتسر جانے کو کہہ رہا ہے
یہ ملک میں چل کیا رہا ہے
کیا طالبان پاکستانی فوج کے اتحادی ہیں؟
مطلبANPکے شہیدوں کی قاتل فوج ہے
 #AskGHQ"
Omar Chaudhary,نواز شریف کے ساتھ چند پٹواری ہیں خواجے رنگباز جیسے باقی پوری قوم پاک فوج کے ساتھ ہے
ساحرحسن,"Quote Tweet
Siasat.pk
@siasatpk
 · Oct 31
شام میں بھوک کے مارے شہریوں کو روٹی کیلئے لگی لائن میں منظم کرنے کیلئے لوہے کے پنجرہ نما جنگلوں کا استعمال، سوشل میڈیا پر تصویر وائرل، شدید غم و غصہ، تفصیل : https://bit.ly/3kNXtXV

#Syria #Hunger #Cage #SocialMedia #Viral"
Fawaz Mushtaq,یہ سراسر عجیب بات ہے۔ اگر کوئی فرد منتخب ہوتا ہے اور یہاں تک کہ اس کے قابل اہل بیوروکریٹ کو بھی اپنے ملک کی خدمت کی اجازت دینی چاہئے۔ اور آپ کی  معلومات کے لئے ، زیادہ تر امریکی صدور ماضی میں فوج سے تعلق رکھتے تھے۔ لیکن اگر ان کا انتخاب ہوتا ہے تو پھر کوئی پریشانی نہیں ہونی چاہئے
عبدالرحمن,"Quote Tweet
متعصب انصاف
@ZaheerA28269197
 · Oct 31
Replying to @Mani_5599
جس ملک میں حکومت ہی اسٹیبلشمنٹ کی رہی ہو تو وہی پیداوار ہوگی آپ غالباً یہودیوں کی پیداوار ہیں"
"●
𝐓𝐮𝐫𝐤𝐞𝐲
𝐏𝐚𝐤𝐢𝐬𝐭𝐚𝐧
●",DG ISPR and 9 others
انسان,"Quote Tweet
𝐼𝓂𝓇𝒶𝓃 𝐿𝒶𝓁𝒾𝓀𝒶
@Lalika79
 · Oct 31
#وطن_یا_شریف_خاندان میں سے وطن کا انتخاب کر لیا اس لیگی ورکر نے
اور یہ ہی نہیں اس جیسے اور بہت سے کارکنان وطن کو ہی ترجیح دیں گے"
Tajamal Hussain,کیوں کیوں انتظار ھے کس بات کا انتظار ھے کیوں کس زبان سے یہ فوج ملک کی رسوائ کر رہے ہیی کاٹ دو ان کتوں کی زبان پھر جو ھو گا دیکھ لیی گے  کیوں خاموش ھو اگر کچھ نہ کیا تو کون معاف کرے گا تم کو بھی بتاو بتاو
Awais Mehar,"0:29
3 views"
Sadaf Khan Nawaid,"The following media includes potentially sensitive content. Change settings
View"
Khalifa Aqeel Shafiq,پاک فوج زندہ باد
Azeem Wyne,انڈین طیارہ گرانا اور ابھینندن کو پکڑنا پاک فوج کا بہت بڑا کارنامہ ہے جس پر ہر پاکستانی فخر کرتا ہے ۔۔۔۔باقی ایاز صادق جیسے ہر کوٹھے پر ہزاروں پیدا ہوتے ہیں۔۔۔لیکن حسن صدیقی جیسا بیٹا ماں کبھی کبھی پیدا کرتی ہے ۔۔۔۔ہمیں اپنی فوج پر فخر ہے
Raja Naveed,پاکستان کی آواز پاکستان آرمی زندہ باد شہید کی جو موت ھے قوم کی حیات ھے سلام پیش کرتے ہیں پاک فوج کے جوانوں کو شہیدوں کو ان کے والدین کو اللہ پاک میرے پیارے وطن کو تا قیامت قائم دائم رکھے آمین
Javed Iqbal,"1:37
2K views"
Aleeha Malik,"السلام علیکم

ہمیں چاہیے ایسے محب وطن سوشل میڈیا ٹرینڈر جو بھرپور انداز میں

پاکستان کا دفاع کر سکیں
پاک فوج کے شانہ بشانہ کھڑے ہو سکیں
عمران خان کے مخالفوں کو جواب دے سکیں

اگر آپ ہماری ٹیم #جذبۂ_پاکستان کا حصہ بننا چاہتے ہیں تو کمنٹ میں YES لکھیں.  
@umar5466149"
Ayesha Chaudhary,یہ جو نا معلوم ہیں ہمیں سب معلوم ہیں ۔۔ فوج اور اس کی بغل بچہ جماعت
Khan G,"غداروں کا صفایا کروں ان کو انڈیا بھیجو 
پاکستان زندہ پاک فوج زندہ باد"
Ashfaq Mehmood,"اس موتر دے مٹ
کی سنو 

شہیدوں کی زمینوں قبضہ کرنے والا 

اس دادا انگریز فوج میں حوالدار تھا اور بعد میں ان کا مخبر بن گیا

جب مجاہدین کو پتہ چلا تو اس کے دادے کو زندہ جلا دیا گیا"
~ ! ~,"Quote Tweet
Mian Iftikhar Husain
@MianIftikharHus
 · Oct 31
ریاست وضاحت کرےاعجاز شاہ سچ بول رہاہے یا جھوٹ ؟
وہ دھمکی آمیز انداز میں بتا رہے ہیں کہ جب ANP نے طالبان کی مخالفت کی تو بلور فیملی کو ، (میاں افتخار ) یعنی میرے بیٹے کو مار دیا۔ یہ ری ایکشن تھا۔
دل خون کے آنسو رو رہا ہے۔"
پٹواری,"سر جی پوچھنا یہ تھا کے شاہ محمود فوج کا بندا ہے؟ 
کب تک لوگوں کو گمراہ کرتے رہے گے؟  
مرنا بھولا ہوا ہے آپ لوگوں کو "
Irha Abbas,"آستین کے سانپ؟ نواز شریف کے پالتو اب ریاست کو للکاریں گےکہ  “ہم مزاحمت کریں گے”یہ سیاستدان ہیں یا دشمن فوجی؟ کیا انہیں اس دن کے لئیے پالا تھا؟
یہ پنجاب کے منہ پر کالک ہیں
کوئی محب وطن  یہ ہمت نہیں کرتا کہ ریاست سے لاکھ اختلاف کے باوجود اسے للکارے اور فوج کو رسوا کرے"
Dr Sab,"بھائی صاحب فوج کو تو کوئی نہیں توڑ سکتا پر فوج کے غیر آئینی کاموں کی بدولت پاکستان ایک بار ٹوٹ چکا ہے۔
اس لئے فوج کو رہنے دو پاکستان کو مظبوط بناو۔"
Dr. Hassan Askari,"Quote Tweet
PTI
@PTIofficial
 · Oct 31
The message has always been loud and clear.
Come what MAY: PMIK won’t spare a single looter! 

#وطن_یا_شریف_خاندان"
NK,"Quote Tweet
Akasha_Mughal PTi
@AbidaNasreen12
 · Oct 31
Replying to @MaryamNSharif
پتہ ہے بنگلادیش ہم سے آگے کیوں نکل گیا۔؟ کیوں کہ وہاں نا بُھٹو زندہ ہے نا کسی کُتے کے بچے کو شیر سمجھا جاتا ہے "
Mirza Omer,"Quote Tweet
Mirza Omer
@Mirxaomer
 · Oct 31
میجر جنرل آصف غفور کے #تاریخی__جملے 
کیا کرنا ھے یہ آپکو پتا ھے ' کیسے کرنا ھے  یہ ھم پے چھوڑ دیں.
ہم نے ستر سال آپ کو پڑھا آپ کیلئے تیاری کی اور آپ ہی کیلئے تیار بیٹھے ہیں.
آخری سانس اور گولی تک ملک کا  دفاع کریں گے.
ہم اللّه  اکبر سے شروع کرکے الحمداللہ پر ختم کرنے والے لوگ ہیں"
Waqas,اور آپ اپنے باپ مودی اور انڈیا کو خوش کرنا ہے پاکستان اور پاک فوج کے خلاف پاگل کتے کی طرح بھونک کے
Rehmat Butt,وقت کی اس سے بڑی ستم ظریفی کیا ہوگی کہ ان حضرت کے والد محترم مرحوم جناب احمد فراز صاحب نے ہمیشہ فوج کی سیاست میں مداخلت کی مخالفت کی اور آئین پسند اور جمہور پسند ہونے پر زندان میں کئی دفعہ گئے. انہوں نے مشرف کے دور میں ستارہ امتیاز واپس کر دیا تھا. اس کی حرکات ملاحظہ فرمائیں
محمد زبیر طالب جان,"Quote Tweet
Anwar Lodhi
@AnwarLodhi
 · Oct 31
میں نے ایسا کوئی کام ہی نہیں کیا کہ معزرت کروں (ایاز صادق)

جناب نے پاک فوج کی جیتی ہوئی جنگ پر سوالیہ نشان لگانے کی کوشش کی... سپہ سالار کو بذدل کہا..انڈیا میڈیا پاکستانی فوج کا تمسخر اڑا رہا ہے

اگر اسے اس معاملے کی سنجیدگی کا علم ہی نہیں تو پھر اسے اسمبلی میں بیٹھنے کا حق نہیں"
azam khan,"Quote Tweet
RajaWaseem(OneManArmy)
@rajawaseem1511
 · Oct 31
بزدل حکمرانوں
محتاط رہنا
فوج کو اپوزیشن کے خلاف کر کے 
وطن عزیز میں انارکی مت پھیلاؤ
فوج کو سب علم ہے 
فوج کو مذاق نہ سمجھنا
تم نے تو ایک جھٹکا برداشت نہیں کرنا twitter.com/azharjavaiduk/…"
غفارخان خٹک پاک فوج کا سپاہی کپتان کا کھلاڑی,"کتاب کا نام
 ۔بازار حسن سے پارلیمنٹ تک 
ایازصادق کے بیان پر حیران مت ہوں
ثبوت کے ساتھ پیش خدمت ہے

اس کتاب کولکھے 17 سال گزرگئے ،کبھی کیس نہں کیا؟

حرامیوں کی پہچان زبان سے ہی ہوتی ہے
جو پارلمنٹ میں دیکھ چکےہیں۔
#ایاز_صادق_خنزیر_ہے"
